state,date,delta_confirmed,delta_deceased,delta_recovered,delta_vaccinated1,delta_vaccinated2,delta_tested,delta7_confirmed,delta7_deceased,delta7_recovered,delta7_vaccinated1,delta7_vaccinated2,delta7_tested,total_confirmed,total_deceased,total_recovered,total_vaccinated1,total_vaccinated2,total_tested
PY,3/29/2021,125,1,40,2052,92,1464,793,5,209,17293,633,13805,41226,681,39554,63209,6915,669246
PY,3/30/2021,115,1,94,133,1,2443,821,5,285,14719,407,14276,41341,682,39648,63342,6916,671689
PY,3/31/2021,127,0,64,3693,214,2132,823,3,332,13594,530,14284,41468,682,39712,67035,7130,673821
PY,4/1/2021,260,1,43,2165,240,2355,988,4,366,13013,718,14600,41728,683,39755,69200,7370,676176
PY,4/2/2021,213,1,82,1447,-246,2596,1105,5,435,11814,379,15032,41941,684,39837,70647,7124,678772
PY,4/3/2021,191,0,137,3504,182,1302,1168,4,536,12994,483,14312,42132,684,39974,74151,7306,680074
PY,4/4/2021,227,0,109,1500,96,2416,1258,4,569,14494,579,14708,42359,684,40083,75651,7402,682490
PY,4/5/2021,180,0,95,1747,621,2702,1313,3,624,14189,1108,15946,42539,684,40178,77398,8023,685192
PY,4/6/2021,237,2,139,616,62,3018,1435,4,669,14672,1169,16521,42776,686,40317,78014,8085,688210
PY,4/7/2021,173,1,125,1248,234,1149,1481,5,730,12227,1189,15538,42949,687,40442,79262,8319,689359
PY,4/8/2021,293,0,113,2150,368,3451,1514,4,800,12212,1317,16634,43242,687,40555,81412,8687,692810
PY,4/9/2021,223,0,139,2546,451,3751,1524,3,857,13311,2014,17789,43465,687,40694,83958,9138,696561
PY,4/10/2021,272,2,136,3201,440,3821,1605,5,856,13008,2272,20308,43737,689,40830,87159,9578,700382
PY,4/11/2021,306,2,206,6657,152,3348,1684,7,953,18165,2328,21240,44043,691,41036,93816,9730,703730
PY,4/12/2021,512,2,232,10430,575,3451,2016,9,1090,26848,2282,21989,44555,693,41268,104246,10305,707181
PY,4/13/2021,418,3,209,14193,527,5050,2197,10,1160,40425,2747,24021,44973,696,41477,118439,10832,712231
PY,4/14/2021,476,2,242,8640,242,4376,2500,11,1277,47817,2755,27248,45449,698,41719,127079,11074,716607
PY,4/15/2021,413,1,176,9390,846,2811,2620,12,1340,55057,3233,26608,45862,699,41895,136469,11920,719418
PY,4/16/2021,531,3,220,8190,915,4714,2928,15,1421,60701,3697,27571,46393,702,42115,144659,12835,724132
PY,4/17/2021,715,3,198,5424,848,4748,3371,16,1483,62924,4105,28498,47108,705,42313,150083,13683,728880
PY,4/18/2021,663,3,282,1601,280,5070,3728,17,1559,57868,4233,30220,47771,708,42595,151684,13963,733950
PY,4/19/2021,565,5,336,1968,1057,3564,3781,20,1663,49406,4715,30333,48336,713,42931,153652,15020,737514
PY,4/20/2021,638,4,253,1334,804,5670,4001,21,1707,36547,4992,30953,48974,717,43184,154986,15824,743184
PY,4/21/2021,619,5,283,2005,954,5607,4144,24,1748,29912,5704,32184,49593,722,43467,156991,16778,748791
PY,4/22/2021,987,4,464,1756,1033,4675,4718,27,2036,22278,5891,34048,50580,726,43931,158747,17811,753466
PY,4/23/2021,792,2,383,1791,1170,5081,4979,26,2199,15879,6146,34415,51372,728,44314,160538,18981,758547
PY,4/24/2021,899,9,453,1314,886,6030,5163,32,2454,11769,6184,35697,52271,737,44767,161852,19867,764577
PY,4/25/2021,1008,11,476,352,231,5632,5508,40,2648,10520,6135,36259,53279,748,45243,162204,20098,770209
PY,4/26/2021,747,10,515,1355,1510,3451,5690,45,2827,9907,6588,36146,54026,758,45758,163559,21608,773660
PY,4/27/2021,1021,13,690,1218,1438,6502,6073,54,3264,9791,7222,36978,55047,771,46448,164777,23046,780162
PY,4/28/2021,1258,10,632,1301,1610,6833,6712,59,3613,9087,7878,38204,56305,781,47080,166078,24656,786995
PY,4/29/2021,1122,12,565,1592,1558,9727,6847,67,3714,8923,8403,43256,57427,793,47645,167670,26214,796722
PY,4/30/2021,1195,12,653,1781,2125,6451,7250,77,3984,8913,9358,44626,58622,805,48298,169451,28339,803173
PY,5/1/2021,1379,12,623,1297,819,6531,7730,80,4154,8896,9291,45127,60001,817,48921,170748,29158,809704
PY,5/2/2021,1360,16,987,-39,159,5173,8082,85,4665,8505,9219,44668,61361,833,49908,170709,29317,814877
PY,5/3/2021,799,15,790,900,1542,3333,8134,90,4940,8050,9251,44550,62160,848,50698,171609,30859,818210
PY,5/4/2021,1138,17,886,625,1259,6820,8251,94,5136,7457,9072,44868,63298,865,51584,172234,32118,825030
PY,5/5/2021,1819,18,933,807,1833,6893,8812,102,5437,6963,9295,44928,65117,883,52517,173041,33951,831923
PY,5/6/2021,1510,18,779,826,2076,7150,9200,108,5651,6197,9813,42351,66627,901,53296,173867,36027,839073
PY,5/7/2021,1746,19,1079,854,2109,8220,9751,115,6077,5270,9797,44120,68373,920,54375,174721,38136,847293
PY,5/8/2021,1703,19,1177,748,1842,9132,10075,122,6631,4721,10820,46721,70076,939,55552,175469,39978,856425
PY,5/9/2021,1633,26,1158,173,315,9022,10348,132,6802,4933,10976,50570,71709,965,56710,175642,40293,865447
PY,5/10/2021,1266,23,1108,882,2437,5826,10815,140,7120,4915,11871,53063,72975,988,57818,176524,42730,871273
PY,5/11/2021,2049,30,1359,606,1744,9058,11726,153,7593,4896,12356,55301,75024,1018,59177,177130,44474,880331
PY,5/12/2021,2007,27,1247,512,1445,9176,11914,162,7907,4601,11968,57584,77031,1045,60424,177642,45919,889507
PY,5/13/2021,1942,24,912,772,1763,9292,12346,168,8040,4547,11655,59726,78973,1069,61336,178414,47682,898799
PY,5/14/2021,1974,30,1088,827,1419,9148,12574,179,8049,4520,10965,60654,80947,1099,62424,179241,49101,907947
PY,5/15/2021,1598,20,1774,1192,1269,9139,12469,180,8646,4964,10392,60661,82545,1119,64198,180433,50370,917086
PY,5/16/2021,1961,32,1491,543,59,9446,12797,186,8979,5334,10136,61085,84506,1151,65689,180976,50429,926532
PY,5/17/2021,1446,28,1701,966,141,8056,12977,191,9572,5418,7840,63315,85952,1179,67390,181942,50570,934588
PY,5/18/2021,1797,33,1670,844,71,9559,12725,194,9883,5656,6167,63816,87749,1212,69060,182786,50641,944147
PY,5/19/2021,1759,29,1555,947,42,9007,12477,196,10191,6091,4764,63647,89508,1241,70615,183733,50683,953154
PY,5/20/2021,1957,28,1304,5356,92,9347,12492,200,10583,10675,3093,63702,91465,1269,71919,189089,50775,962501
PY,5/21/2021,1702,26,2017,2301,15,9043,12220,196,11512,12149,1689,63597,93167,1295,73936,191390,50790,971544
PY,5/22/2021,1445,30,2011,2334,67,9092,12067,206,11749,13291,487,63550,94612,1325,75947,193724,50857,980636
PY,5/23/2021,1448,34,1903,1454,-3,9037,11554,208,12161,14202,425,63141,96060,1359,77850,195178,50854,989673
PY,5/24/2021,922,23,1915,2768,35,7674,11030,203,12375,16004,319,62759,96982,1382,79765,197946,50889,997347
PY,5/25/2021,1237,26,1571,2508,36,9148,10470,196,12276,17668,284,62348,98219,1408,81336,200454,50925,1006495
PY,5/26/2021,1321,27,1927,2726,31,9032,10032,194,12648,19447,273,62373,99540,1435,83263,203180,50956,1015527
PY,5/27/2021,1137,20,1486,2787,40,9473,9212,186,12830,16878,221,62499,100677,1455,84749,205967,50996,1025000
PY,5/28/2021,1223,21,1779,3143,55,9012,8733,181,12592,17720,261,62468,101900,1476,86528,209110,51051,1034012
PY,5/29/2021,996,21,1718,3221,59,9118,8284,172,12299,18607,253,62494,102896,1497,88246,212331,51110,1043130
PY,5/30/2021,930,21,1895,2119,28,8437,7766,159,12291,19272,284,61894,103826,1518,90141,214450,51138,1051567
PY,5/31/2021,627,18,1629,3513,76,7001,7471,154,12005,20017,325,61221,104453,1536,91770,217963,51214,1058568
PY,6/1/2021,979,14,1403,3236,76,8540,7213,142,11837,20745,365,60613,105432,1550,93173,221199,51290,1067108
PY,6/2/2021,867,17,1393,3281,75,9151,6759,132,11303,21300,409,60732,106299,1567,94566,224480,51365,1076259
PY,6/3/2021,815,16,950,3255,78,9034,6437,128,10767,21768,447,60293,107114,1583,95516,227735,51443,1085293
PY,6/4/2021,712,18,1215,2741,85,9458,5926,125,10203,21366,477,60739,107826,1601,96731,230476,51528,1094751
PY,6/5/2021,613,12,1312,4205,100,9086,5543,116,9797,22350,518,60707,108439,1613,98043,234681,51628,1103837
PY,6/6/2021,640,15,1138,2496,26,9215,5253,110,9040,22727,516,61485,109079,1628,99181,237177,51654,1113052
PY,6/7/2021,482,10,1196,5131,169,7731,5108,102,8607,24345,609,62215,109561,1638,100377,242308,51823,1120783
PY,6/8/2021,545,6,938,5597,142,9092,4674,94,8142,26706,675,62767,110106,1644,101315,247905,51965,1129875
PY,6/9/2021,642,4,932,5326,224,8516,4449,81,7681,28751,824,62132,110748,1648,102247,253231,52189,1138391
PY,6/10/2021,507,9,646,5873,217,8215,4141,74,7377,31369,963,61313,111255,1657,102893,259104,52406,1146606
PY,6/11/2021,429,11,967,5489,197,9159,3858,67,7129,34117,1075,61014,111684,1668,103860,264593,52603,1155765
PY,6/12/2021,442,9,844,6907,215,9030,3687,64,6661,36819,1190,60958,112126,1677,104704,271500,52818,1164795
PY,6/13/2021,402,7,809,2409,59,8724,3449,56,6332,36732,1223,60467,112528,1684,105513,273909,52877,1173519
PY,6/14/2021,309,7,686,6807,261,7657,3276,53,5822,38408,1315,60393,112837,1691,106199,280716,53138,1181176
PY,6/15/2021,355,5,629,5265,319,9017,3086,52,5513,38076,1492,60318,113192,1696,106828,285981,53457,1190193
PY,6/16/2021,430,6,597,12805,500,9190,2874,54,5178,45555,1768,60992,113622,1702,107425,298786,53957,1199383
PY,6/17/2021,326,8,480,14965,645,9106,2693,53,5012,54647,2196,61883,113948,1710,107905,313751,54602,1208489
PY,6/18/2021,353,4,557,15660,499,8685,2617,46,4602,64818,2498,61409,114301,1714,108462,329411,55101,1217174
PY,6/19/2021,295,6,621,24654,771,9015,2470,43,4379,82565,3054,61394,114596,1720,109083,354065,55872,1226189
PY,6/20/2021,251,3,479,8315,217,8414,2319,39,4049,88471,3212,61084,114847,1723,109562,362380,56089,1234603
PY,6/21/2021,233,3,428,16830,807,7349,2243,35,3791,98494,3758,60776,115080,1726,109990,379210,56896,1241952
PY,6/22/2021,284,1,433,7607,970,8842,2172,31,3595,100836,4409,60601,115364,1727,110423,386817,57866,1250794
PY,6/23/2021,263,4,415,7740,1292,8201,2005,29,3413,95771,5201,59612,115627,1731,110838,394557,59158,1258995
PY,6/24/2021,298,3,276,7044,1127,8891,1977,24,3209,87850,5683,59397,115925,1734,111114,401601,60285,1267886
PY,6/25/2021,261,5,363,6802,1067,8185,1885,25,3015,78992,6251,58897,116186,1739,111477,408403,61352,1276071
PY,6/26/2021,228,2,421,8182,1480,8018,1818,21,2815,62520,6960,57900,116414,1741,111898,416585,62832,1284089
PY,6/27/2021,231,3,331,2061,394,8148,1798,21,2667,56266,7137,57634,116645,1744,112229,418646,63226,1292237
PY,6/28/2021,144,1,336,9246,1445,7251,1709,19,2575,48682,7775,57536,116789,1745,112565,427892,64671,1299488
PY,6/29/2021,196,3,327,6448,894,8710,1621,21,2469,47523,7699,57404,116985,1748,112892,434340,65565,1308198
PY,6/30/2021,264,1,254,5986,1503,8098,1622,18,2308,45769,7910,57301,117249,1749,113146,440326,67068,1316296
PY,7/1/2021,216,2,227,4789,1278,8349,1540,17,2259,43514,8061,56759,117465,1751,113373,445115,68346,1324645
PY,7/2/2021,175,8,276,3808,1488,8315,1454,20,2172,40520,8482,56889,117640,1759,113649,448923,69834,1332960
PY,7/3/2021,147,1,271,5321,2193,7708,1373,19,2022,37659,9195,56579,117787,1760,113920,454244,72027,1340668
PY,7/4/2021,172,1,272,1470,1696,6751,1314,17,1963,37068,10497,55182,117959,1761,114192,455714,73723,1347419
PY,7/5/2021,128,1,262,4843,4742,5597,1298,17,1889,32665,13794,53528,118087,1762,114454,460557,78465,1353016
PY,7/6/2021,140,1,219,3339,6158,6831,1242,15,1781,29556,19058,51649,118227,1763,114673,463896,84623,1359847
PY,7/7/2021,189,2,225,3961,5515,6756,1167,16,1752,27531,23070,50307,118416,1765,114898,467857,90138,1366603
PY,7/8/2021,155,2,144,2988,5468,6456,1106,16,1669,25730,27260,48414,118571,1767,115042,470845,95606,1373059
PY,7/9/2021,126,1,192,3072,5338,6048,1057,9,1585,24994,31110,46147,118697,1768,115234,473917,100944,1379107
PY,7/10/2021,134,1,255,5999,6129,6045,1044,9,1569,25672,35046,44484,118831,1769,115489,479916,107073,1385152
PY,7/11/2021,145,0,213,4575,2971,5821,1017,8,1510,28777,36321,43554,118976,1769,115702,484491,110044,1390973
PY,7/12/2021,81,2,171,9060,6542,4214,970,9,1419,32994,38121,42171,119057,1771,115873,493551,116586,1395187
PY,7/13/2021,124,0,153,9581,2444,5758,954,8,1353,39236,34407,41098,119181,1771,116026,503132,119030,1400945
PY,7/14/2021,121,1,177,3830,2624,6088,886,7,1305,39105,31516,40430,119302,1772,116203,506962,121654,1407033
PY,7/15/2021,103,1,122,3274,2025,6367,834,6,1283,39391,28073,40341,119405,1773,116325,510236,123679,1413400
PY,7/16/2021,104,2,161,3547,2187,6119,812,7,1252,39866,24922,40412,119509,1775,116486,513783,125866,1419519
PY,7/17/2021,94,1,171,4082,1937,6395,772,7,1168,37949,20730,40762,119603,1776,116657,517865,127803,1425914
PY,7/18/2021,100,2,144,1105,351,6172,727,9,1099,34479,18110,41113,119703,1778,116801,518970,128154,1432086
PY,7/19/2021,42,0,125,4923,2139,5243,688,7,1053,30342,13707,42142,119745,1778,116926,523893,130293,1437329
PY,7/20/2021,78,3,128,4079,1753,6488,642,10,1028,24840,13016,42872,119823,1781,117054,527972,132046,1443817
PY,7/21/2021,112,0,139,1746,679,6549,633,9,990,22756,11071,43333,119935,1781,117193,529718,132725,1450366
PY,7/22/2021,68,2,72,3319,1756,4631,598,10,940,22801,10802,41597,120003,1783,117265,533037,134481,1454997
PY,7/23/2021,98,3,132,5124,1898,6255,592,11,911,24378,10513,41733,120101,1786,117397,538161,136379,1461252
PY,7/24/2021,126,1,121,7449,2164,6054,624,11,861,27745,10740,41392,120227,1787,117518,545610,138543,1467306
PY,7/25/2021,104,2,102,780,238,5950,628,11,819,27420,10627,41170,120331,1789,117620,546390,138781,1473256
PY,7/26/2021,86,1,98,4085,1402,4766,672,12,792,26582,9890,40693,120417,1790,117718,550475,140183,1478022
PY,7/27/2021,113,1,98,3067,1076,5124,707,10,762,25570,9213,39329,120530,1791,117816,553542,141259,1483146
PY,7/28/2021,97,1,96,2921,1014,5635,692,11,719,26745,9548,38415,120627,1792,117912,556463,142273,1488781
PY,7/29/2021,98,0,49,4667,1103,5126,722,9,696,28093,8895,38910,120725,1792,117961,561130,143376,1493907
PY,7/30/2021,90,1,82,4539,954,5317,714,7,646,27508,7951,37972,120815,1793,118043,565669,144330,1499224
PY,7/31/2021,100,2,115,8503,1198,5082,688,8,640,28562,6985,37000,120915,1795,118158,574172,145528,1504306
PY,8/1/2021,90,0,70,469,140,4911,674,6,608,28251,6887,35961,121005,1795,118228,574641,145668,1509217
PY,8/2/2021,54,0,92,3291,808,4395,642,5,602,27457,6293,35590,121059,1795,118320,577932,146476,1513612
PY,8/3/2021,73,0,132,3274,797,5664,602,4,636,27664,6014,36130,121132,1795,118452,581206,147273,1519276
PY,8/4/2021,120,3,95,3913,750,5868,625,6,635,28656,5750,36363,121252,1798,118547,585119,148023,1525144
PY,8/5/2021,81,0,100,3550,724,5953,608,6,686,27539,5371,37190,121333,1798,118647,588669,148747,1531097
PY,8/6/2021,88,1,103,3540,777,5836,606,6,707,26540,5194,37709,121421,1799,118750,592209,149524,1536933
PY,8/7/2021,102,1,91,4102,923,5521,608,5,683,22139,4919,38148,121523,1800,118841,596311,150447,1542454
PY,8/8/2021,79,0,112,1194,296,5490,597,5,725,22864,5075,38727,121602,1800,118953,597505,150743,1547944
PY,8/9/2021,63,0,78,4103,1001,3677,606,5,711,23676,5268,38009,121665,1800,119031,601608,151744,1551621
PY,8/10/2021,101,0,84,3264,892,5699,634,5,663,23666,5363,38044,121766,1800,119115,604872,152636,1557320
PY,8/11/2021,114,1,98,2755,719,5924,628,3,666,22508,5332,38100,121880,1801,119213,607627,153355,1563244
PY,8/12/2021,109,2,59,2431,1065,5554,656,5,625,21389,5673,37701,121989,1803,119272,610058,154420,1568798
PY,8/13/2021,113,0,83,2477,1057,5629,681,4,605,20326,5953,37494,122102,1803,119355,612535,155477,1574427
PY,8/14/2021,101,1,108,3713,1724,5049,680,4,622,19937,6754,37022,122203,1804,119463,616248,157201,1579476
PY,8/15/2021,79,1,85,423,484,5022,680,5,595,19166,6942,36554,122282,1805,119548,616671,157685,1584498
PY,8/16/2021,49,0,86,1168,1031,3142,666,5,603,16231,6972,36019,122331,1805,119634,617839,158716,1587640
PY,8/17/2021,60,0,96,2242,1659,3269,625,5,615,15209,7739,33589,122391,1805,119730,620081,160375,1590909
PY,8/18/2021,151,0,74,1840,1396,5424,662,4,591,14294,8416,33089,122542,1805,119804,621921,161771,1596333
PY,8/19/2021,134,1,95,1471,1461,5487,687,3,627,13334,8812,33022,122676,1806,119899,623392,163232,1601820
PY,8/20/2021,97,0,105,443,800,5024,671,3,649,11300,8555,32417,122773,1806,120004,623835,164032,1606844
PY,8/21/2021,59,2,112,1024,1594,3501,629,4,653,8611,8425,30869,122832,1808,120116,624859,165626,1610345
PY,8/22/2021,60,0,121,388,839,3566,610,3,689,8576,8780,29413,122892,1808,120237,625247,166465,1613911
PY,8/23/2021,42,0,93,1802,2246,3035,603,3,696,9210,9995,29306,122934,1808,120330,627049,168711,1616946
PY,8/24/2021,73,1,103,1513,1928,3131,616,4,703,8481,10264,29168,123007,1809,120433,628562,170639,1620077
PY,8/25/2021,71,0,76,1704,2100,2254,536,4,705,8345,10968,25998,123078,1809,120509,630266,172739,1622331
PY,8/26/2021,73,0,66,1380,1831,2295,475,3,676,8254,11338,22806,123151,1809,120575,631646,174570,1624626
PY,8/27/2021,80,0,79,1421,1987,2991,458,3,650,9232,12525,20773,123231,1809,120654,633067,176557,1627617
PY,8/28/2021,67,1,136,0,0,5374,466,2,674,8208,10931,22646,123298,1810,120790,633067,176557,1632991
PY,8/29/2021,96,2,100,2653,4289,4950,502,4,653,10473,14381,24030,123394,1812,120890,635720,180846,1637941
PY,8/30/2021,63,0,88,2161,2612,3565,523,4,648,10832,14747,24560,123457,1812,120978,637881,183458,1641506
PY,8/31/2021,115,0,67,1871,2220,5402,565,3,612,11190,15039,26831,123572,1812,121045,639752,185678,1646908
PY,9/1/2021,138,1,67,2087,2102,5419,632,4,603,11573,15041,29996,123710,1813,121112,641839,187780,1652327
PY,9/2/2021,92,2,38,1698,2100,5195,651,6,575,11891,15310,32896,123802,1815,121150,643537,189880,1657522
PY,9/3/2021,127,0,70,2454,3163,6307,698,6,566,12924,16486,36212,123929,1815,121220,645991,193043,1663829
PY,9/4/2021,120,1,76,3409,4589,5017,751,6,506,16333,21075,35855,124049,1816,121296,649400,197632,1668846
PY,9/5/2021,103,1,78,490,958,4920,758,5,484,14170,17744,35825,124152,1817,121374,649890,198590,1673766
PY,9/6/2021,32,1,78,1609,2826,3434,727,6,474,13618,17958,35694,124184,1818,121452,651499,201416,1677200
PY,9/7/2021,127,1,66,1085,2237,5479,739,7,473,12832,17975,35771,124311,1819,121518,652584,203653,1682679
PY,9/8/2021,125,0,113,1179,2311,5156,726,6,519,11924,18184,35508,124436,1819,121631,653763,205964,1687835
PY,9/9/2021,82,1,74,892,2229,5348,716,5,555,11118,18313,35661,124518,1820,121705,654655,208193,1693183
PY,9/10/2021,111,0,109,306,1130,5847,700,5,594,8970,16280,35201,124629,1820,121814,654961,209323,1699030
PY,9/11/2021,46,1,126,1765,5738,3071,626,5,644,7326,17429,33255,124675,1821,121940,656726,215061,1702101
PY,9/12/2021,100,2,82,510,1615,5032,623,6,648,7346,18086,33367,124775,1823,122022,657236,216676,1707133
PY,9/13/2021,61,0,131,2050,5151,3818,652,5,701,7787,20411,33751,124836,1823,122153,659286,221827,1710951
PY,9/14/2021,103,0,105,1422,4304,5697,628,4,740,8124,22478,33969,124939,1823,122258,660708,226131,1716648
PY,9/15/2021,124,2,80,1792,4582,5345,627,6,707,8737,24749,34158,125063,1825,122338,662500,230713,1721993
PY,9/16/2021,107,2,42,1480,3827,5214,652,7,675,9325,26347,34024,125170,1827,122380,663980,234540,1727207
PY,9/17/2021,86,1,129,2458,5982,5057,627,8,695,11477,31199,33234,125256,1828,122509,666438,240522,1732264
PY,9/18/2021,128,1,122,2655,7847,5004,709,8,691,12367,33308,35167,125384,1829,122631,669093,248369,1737268
PY,9/19/2021,79,2,78,1046,2520,4765,688,8,687,12903,34213,34900,125463,1831,122709,670139,250889,1742033
PY,9/20/2021,54,1,109,3505,7905,4069,681,9,665,14358,36967,35151,125517,1832,122818,673644,258794,1746102
PY,9/21/2021,101,0,46,2976,6109,5461,679,9,606,15912,38772,34915,125618,1832,122864,676620,264903,1751563
PY,9/22/2021,117,2,92,3002,6292,5097,672,9,618,17122,40482,34667,125735,1834,122956,679622,271195,1756660
PY,9/23/2021,91,0,67,3181,5940,5883,656,7,643,18823,42595,35336,125826,1834,123023,682803,277135,1762543
PY,9/24/2021,94,0,107,3077,5834,4836,664,6,621,19442,42447,35115,125920,1834,123130,685880,282969,1767379
PY,9/25/2021,92,2,114,3345,8051,5128,628,7,613,20132,42651,35239,126012,1836,123244,689225,291020,1772507
PY,9/26/2021,78,2,107,1235,2651,4677,627,7,642,20321,42782,35151,126090,1838,123351,690460,293671,1777184
PY,9/27/2021,37,0,72,4070,7442,3619,610,6,605,20886,42319,34701,126127,1838,123423,694530,301113,1780803
PY,9/28/2021,88,1,142,2761,5442,4856,597,7,701,20671,41652,34096,126215,1839,123565,697291,306555,1785659
PY,9/29/2021,93,1,75,2292,5028,5927,573,6,684,19961,40388,34926,126308,1840,123640,699583,311583,1791586
PY,9/30/2021,59,0,57,2047,4126,5169,541,6,674,18827,38574,34212,126367,1840,123697,701630,315709,1796755
PY,10/1/2021,64,0,103,1808,4521,5365,511,6,670,17558,37261,34741,126431,1840,123800,703438,320230,1802120
PY,10/2/2021,82,0,106,1239,2863,5012,501,4,662,15452,32073,34625,126513,1840,123906,704677,323093,1807132
PY,10/3/2021,32,1,89,642,1663,4237,455,3,644,14859,31085,34185,126545,1841,123995,705319,324756,1811369
PY,10/4/2021,42,1,96,2108,5164,3832,460,4,668,12897,28807,34398,126587,1842,124091,707427,329920,1815201
PY,10/5/2021,82,1,92,780,2103,5368,454,4,618,10916,25468,34910,126669,1843,124183,708207,332023,1820569
PY,10/6/2021,73,1,76,1325,3260,4733,434,4,619,9949,23700,33716,126742,1844,124259,709532,335283,1825302
PY,10/7/2021,64,0,48,1140,2946,5246,439,4,610,9042,22520,33793,126806,1844,124307,710672,338229,1830548
PY,10/8/2021,87,1,95,1444,3632,5652,462,5,602,8678,21631,34080,126893,1845,124402,712116,341861,1836200
PY,10/9/2021,84,1,92,1399,3927,4685,464,6,588,8838,22695,33753,126977,1846,124494,713515,345788,1840885
PY,10/10/2021,76,0,55,420,1290,4611,508,5,554,8616,22322,34127,127053,1846,124549,713935,347078,1845496
PY,10/11/2021,42,2,59,1579,4444,3022,508,6,517,8087,21602,33317,127095,1848,124608,715514,351522,1848518
PY,10/12/2021,56,0,78,1042,3055,4537,482,5,503,8349,22554,32486,127151,1848,124686,716556,354577,1853055
PY,10/13/2021,59,1,24,740,1959,4817,468,5,451,7764,21253,32570,127210,1849,124710,717296,356536,1857872
PY,10/14/2021,49,0,53,192,523,3714,453,5,456,6816,18830,31038,127259,1849,124763,717488,357059,1861586
PY,10/15/2021,37,0,73,834,2517,3256,403,4,434,6206,17715,28642,127296,1849,124836,718322,359576,1864842
PY,10/16/2021,48,0,61,1161,4228,3823,367,3,403,5968,18016,27780,127344,1849,124897,719483,363804,1868665
PY,10/17/2021,52,1,64,348,1072,4119,343,4,412,5896,17798,27288,127396,1850,124961,719831,364876,1872784
PY,10/18/2021,28,0,90,1353,4434,3846,329,2,443,5670,17788,28112,127424,1850,125051,721184,369310,1876630
PY,10/19/2021,55,2,86,476,1843,4217,328,4,451,5104,16576,27792,127479,1852,125137,721660,371153,1880847
PY,10/20/2021,42,0,71,1038,3508,4065,311,3,498,5402,18125,27040,127521,1852,125208,722698,374661,1884912
PY,10/21/2021,43,0,50,847,2860,2953,305,3,495,6057,20462,26279,127564,1852,125258,723545,377521,1887865
PY,10/22/2021,57,1,56,781,2668,3126,325,4,478,6004,20613,26149,127621,1853,125314,724326,380189,1890991
PY,10/23/2021,53,2,48,962,3242,3518,330,6,465,5805,19627,25844,127674,1855,125362,725288,383431,1894509
PY,10/24/2021,61,2,49,310,851,3456,339,7,450,5767,19406,25181,127735,1857,125411,725598,384282,1897965
PY,10/25/2021,30,0,43,3511,6661,2618,341,7,403,7925,21633,23953,127765,1857,125454,729109,390943,1900583
PY,10/26/2021,41,0,42,1556,4234,3122,327,5,359,9005,24024,22858,127806,1857,125496,730665,395177,1903705
PY,10/27/2021,40,0,50,1092,2665,3375,325,5,338,9059,23181,22168,127846,1857,125546,731757,397842,1907080
PY,10/28/2021,45,0,35,748,2137,3614,327,5,323,8960,22458,22829,127891,1857,125581,732505,399979,1910694
PY,10/29/2021,45,0,52,591,1659,2918,315,4,319,8770,21449,22621,127936,1857,125633,733096,401638,1913612
PY,10/30/2021,39,0,48,655,2185,2786,301,2,319,8463,20392,21889,127975,1857,125681,733751,403823,1916398
PY,10/31/2021,38,0,45,171,532,2662,278,0,315,8324,20073,21095,128013,1857,125726,733922,404355,1919060
RJ,3/3/2020,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
RJ,3/4/2020,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
RJ,3/5/2020,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
RJ,3/6/2020,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
RJ,3/7/2020,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
RJ,3/8/2020,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
RJ,3/9/2020,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0
RJ,3/10/2020,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0
RJ,3/11/2020,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
RJ,3/12/2020,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
RJ,3/13/2020,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
RJ,3/14/2020,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0
RJ,3/15/2020,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0
RJ,3/16/2020,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0
RJ,3/17/2020,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0
RJ,3/18/2020,3,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0
RJ,3/19/2020,2,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0
RJ,3/20/2020,8,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0
RJ,3/21/2020,7,0,0,0,0,0,20,0,0,0,0,0,24,0,0,0,0,0
RJ,3/22/2020,5,0,0,0,0,0,25,0,0,0,0,0,29,0,0,0,0,0
RJ,3/23/2020,3,0,0,0,0,0,28,0,0,0,0,0,32,0,0,0,0,0
RJ,3/24/2020,0,0,0,0,0,0,28,0,0,0,0,0,32,0,0,0,0,0
